"reg_no","title_front","name","surname","title_back","PIN","city"
3767,"JUDr.","Jiøí","Rafaj","",12195961,"Brno"
3776,"JUDr.","Antonín","Foukal","",10543759,"Brno"
3777,"JUDr.","Zuzana","Geryková","",62160711,"Brno"
3783,"JUDr. Ing.","Jiøí","Malanta","LL.M.",66223334,"Brno"
3785,"JUDr.","Soòa","Øehoøová","",66223512,"Brno"
3790,"Mgr.","Marek","Sedlák","",66223342,"Brno"
3824,"JUDr.","Igor","Veleba","",13653938,"Brno"
3828,"JUDr.","Ludìk","Crhák","",49930575,"Brno"
3829,"JUDr.","Zdenìk","Daòhel","",46945920,"Brno"
3836,"JUDr.","Edita","Lebedová","",60365153,"Brno"
3851,"JUDr.","Stanislav","Sochor","",66223598,"Brno"
3858,"JUDr.","Jarmila","Zichová","",66223628,"Brno"
3889,"JUDr.","Milan","Bedroš","",66223890,"Brno"
3891,"Mgr.","Michael","Buchlovskı","",64330923,"Brno"
3892,"JUDr.","Martin","Burián","",66223938,"Brno"
3893,"JUDr.","Marie","Cacková","",66223946,"Brno"
3899,"Mgr.","Josef","Havlíèek","",66224217,"Brno"
3900,"Mgr.","Milan","Chytil","",66223997,"Brno"
3905,"JUDr.","Zuzana","Malaníková","",42692156,"Brno"
3908,"JUDr.","Petr","Pernica","",44038011,"Brno"
3909,"JUDr.","Zuzana","Roupcová","",64326781,"Brno"
3916,"JUDr.","Kamil","Topoláø","",66224055,"Brno"
3917,"Mgr.","Radovan","Vrbka","",60353091,"Brno"
3926,"JUDr.","František","Frkal","",16314964,"Brno"
3941,"JUDr.","Jana","Ryšavá","",66224179,"Brno"
3964,"JUDr.","Jan","Mandát","",64328741,"Brno"
4007,"Mgr.","Hana","Šnyrchová","",66224489,"Brno"
4015,"JUDr.","Pavel","Blaek","Ph.D.",66224632,"Brno"
4021,"Mgr.","Aleš","Dvorskı","",64330931,"Brno"
4035,"Mgr.","Petr","Kubica","",66224683,"Brno"
4101,"JUDr.","Milena","Buøilová","",66225230,"Brno"
4148,"JUDr.","Radovan","Zubek","",66233593,"Brno"
4172,"Mgr. Ing.","Josef","Carda","",42301289,"Brno"
4176,"Doc. JUDr.","Zdenìk","Koudelka","Ph.D.",63389096,"Brno"
4188,"JUDr.","Dalibor","Vaigert","",66233933,"Brno"
4208,"JUDr.","Jiøí","Bílı","",66235821,"Brno"
4214,"JUDr.","Martina","Janeèková","",66235740,"Brno"
4220,"JUDr.","Martina","Øezníèková","Ph.D.",66235766,"Brno"
4223,"JUDr.","Rùena","Valdhansová","",60430451,"Brno"
4254,"JUDr.","Ladislav","Hráèek","",42695368,"Brno"
4260,"Mgr.","Tomáš","Machurek","",66237823,"Brno"
4303,"JUDr.","Milan","Švejda","Ph. D.",63379694,"Brno"
4305,"JUDr.","Marcela","Vágnerová","",66238129,"Brno"
4316,"Mgr.","Dita","Køápková","",66238226,"Brno"
4324,"Mgr.","Aleš","Vymazal","",66238277,"Brno"
4360,"JUDr.","Peter","Zelenay","",66239435,"Brno"
4364,"JUDr.","Michael","Bartonèík","Ph.D.",66239478,"Brno"
4366,"Mgr.Ing.","Josef","Cingroš","",63386461,"Brno"
4397,"JUDr.","Michael Ngoyi","Ngindu","",66239729,"Brno"
4398,"Mgr.","Vladimír","Partl","",66239737,"Brno"
4407,"JUDr.","Vojtìška","Burešová","",42692938,"Brno"
4412,"JUDr.","Jana","Skácelová","",40969509,"Brno"
4422,"JUDr.","Igor","Uliènı","",65306881,"Brno"
4441,"JUDr.","Filip","Horák","",47403438,"Brno"
4497,"Mgr.","Dana","Cigánková","",66240701,"Brno"
4498,"JUDr.","Radek","Coufal","",62084291,"Brno"
4499,"JUDr.","Zdeòka","Fialová","",66240727,"Brno"
4501,"JUDr.","Arnošt","Hanáèek","",66240743,"Brno"
4502,"Mgr.","Jaroslav","Homola","",62096052,"Brno"
4503,"Mgr.","Martin","Honek","",66240760,"Brno"
4504,"JUDr.","Zdenìk","Hrouzek","",66240778,"Brno"
4507,"JUDr.","Radek","Keller","",41688422,"Brno"
4515,"JUDr.","Zuzana","Pechtorová","",49924184,"Brno"
4517,"JUDr.","Lenka","Hrdlièková","",66240875,"Brno"
4518,"Mgr.","Marta","Podsedníková","",46894519,"Brno"
4519,"Mgr.","Petra","Šternberská Pospíšilová","",66240883,"Brno"
4521,"JUDr.","Lenka","Grofová","",66240905,"Brno"
4522,"Mgr.","Tomáš","Rašovskı","",66240913,"Brno"
4523,"Mgr.","Markéta","Kellerová","",66240921,"Brno"
4571,"Mgr.","Petra","Hrachy","",66241316,"Brno"
4587,"Mgr.","Dušan","Minaøík","",46899448,"Brno"
4588,"JUDr.","Eduard","Pavlík","",15221466,"Brno"
4632,"JUDr.Ing.","Renata","Dimitrovová","",66241952,"Brno"
4645,"JUDr.Ing.","Igor","Rusnák","",48835005,"Brno"
4646,"JUDr.","Eva","Rujbrová","",66242061,"Brno"
4661,"Mgr.","Šárka","Bouèková","",64306321,"Brno"
4666,"Mgr.","Regina","Komárková","",66242207,"Brno"
4669,"JUDr.","Petr","Novák","",66242231,"Brno"
4712,"Mgr.","Jaroslav","Mišinger","",65857771,"Brno"
4727,"Mgr.","Radslav","Janeèek","",66242584,"Brno"
4728,"Mgr.","Marian","Jeøábek","",66242592,"Brno"
4730,"Mgr.","Hana","Krutilová","",66242614,"Brno"
4733,"JUDr.","Kateøina","Navrátilová","",64327698,"Brno"
4735,"Mgr.","Marek","Petrjánoš","",66242649,"Brno"
4738,"Mgr.","Alena","Straubová","",66242665,"Brno"
4739,"JUDr.","Daniel","Ševèík","Ph.D.",66242673,"Brno"
4744,"JUDr.","Svìtlana","abenská","",66242703,"Brno"
4747,"JUDr.","Peter","Ïuriš","",66243238,"Brno"
4752,"JUDr.","¼ubomír","Schweighofer","",66242843,"Brno"
4797,"Mgr.","Monika","Klíèová","",66243271,"Brno"
4809,"Mgr.Ing.","Milan","Sochor","",46330763,"Brno"
4815,"JUDr.","Margit","Beranová","",66243432,"Brno"
4821,"Mgr.","Vladimír","Hampl","",66243491,"Brno"
4826,"Mgr.","Aleš","Charvát","",13032780,"Brno"
4827,"Mgr.","Eva","Baráková Karasová","",66243521,"Brno"
4840,"JUDr.","Miloš","Hejmala","",18774849,"Brno"
4859,"JUDr.","Vladimír","Šufana","",66243751,"Brno"
4860,"Mgr.","Romana","Andìlová","",46545816,"Brno"
4869,"JUDr.","Stanislav","Keršner","",66243807,"Brno"
4870,"Mgr.","Roman","Keznikl","",66243815,"Brno"
4890,"Mgr.","Daniela","Nìmcová","",66244145,"Brno"
4891,"Mgr.","Ivan","Nezval","",66244153,"Brno"
4893,"JUDr.","Jitka","Pásková","",66244170,"Brno"
4899,"Mgr.","Miroslav","Sládek","",66244218,"Brno"
4902,"Mgr.","Jiøí","Šebesta","",66244242,"Brno"
4905,"JUDr.","Lubomír","Zálešák","",47392584,"Brno"
4963,"JUDr.","Blanka","Hostinská","",66244731,"Brno"
4964,"Mgr.","Lenka","Houzarová","",49490966,"Brno"
4967,"Mgr.","Marek","Indra","",66244757,"Brno"
4970,"JUDr.","Pavel","Kollár","",66244781,"Brno"
4980,"JUDr.","Irena","Schejbalová","",66244838,"Brno"
5318,"","Oldøich","Veèeøa","",66226147,"Brno"
5487,"JUDr.","Dagmar","Vorlíèková","",66226236,"Brno"
5615,"doc.JUDr.","Ivana","Prùchová","CSc.",66236304,"Brno"
5877,"","Helena","Mittagová","",66225779,"Brno"
6862,"JUDr.","Miroslav","Kozmík","",66226228,"Brno"
6926,"JUDr.","Nadìda","Treschlová","",66226091,"Brno"
7074,"JUDr.","Libor","Koneènı","",66225841,"Brno"
7232,"JUDr.","Vlastimil","Hanslík","",66225671,"Brno"
7250,"JUDr.","Michal","Svoboda","",12179710,"Brno"
7255,"JUDr.","René","Kryštof","",66225914,"Brno"
7306,"Doc. JUDr.","Martin","Jankù","CSc.",41565843,"Brno"
7310,"JUDr.","Kateøina","Pavlíková","",66225973,"Brno"
7438,"JUDr.","Pavel","ák","",66226210,"Brno"
7524,"JUDr.","Helena","Šplíchalová","",66226066,"Brno"
7559,"JUDr.","Jiøí","Funk","",13666665,"Brno"
7564,"JUDr.","Pavel","Èupr","Ph.D.",66225566,"Brno"
7565,"JUDr.","Pavla","Horká","",66225728,"Brno"
7568,"JUDr.","Josef","Tobiška","",46240187,"Brno"
7592,"JUDr.","Ivana","Øehùøková","",66226007,"Brno"
7597,"JUDr.","Zdenìk","Bouèek","",12177946,"Brno"
7649,"JUDr.","Dagmar","Gottweisová","",41558430,"Brno"
7654,"JUDr.","Jana","Dudová","Ph.D.",14631814,"Brno"
7674,"JUDr.","Helena","Hájková","",66225663,"Brno"
7715,"JUDr.","Jan","Hrbáèek","",66225744,"Brno"
7718,"JUDr.","Jaroslav","Kopa","",10550631,"Brno"
7722,"JUDr.","Miloš","Doleal","",44162065,"Brno"
7747,"JUDr.","Jana","Mervartová","",66225523,"Brno"
7766,"JUDr.","Lenka","Vojáèková","",66226171,"Brno"
7786,"JUDr.","Hana","Krejèí","",66225876,"Brno"
7792,"JUDr.","Sylvie","Drásalová","",66225612,"Brno"
7805,"JUDr.","Eva","Jankù","",66225787,"Brno"
7857,"JUDr.","Nadìda","Kratochvílová","",12420735,"Brno"
7875,"JUDr.","Tomáš","Krejèí","",66225868,"Brno"
7892,"JUDr.","Lenka","Štìpánková","",66226082,"Brno"
7974,"JUDr.","Ludvík","Dytrych","",66225639,"Brno"
7975,"JUDr.","Kvìtoslava","Vítková","",60365188,"Brno"
7981,"JUDr.","Danuše","Spáèilová","",40456315,"Brno"
8006,"JUDr.","Miroslav","Košál","",11482966,"Brno"
8038,"JUDr.","Hana","Halasová","",40374696,"Brno"
8039,"JUDr.","Ivana","Jelínková","",66225795,"Brno"
8143,"JUDr.","Jan","Klár","",40474186,"Brno"
8152,"JUDr.","Sáša","Navrátilová","MBA",40982084,"Brno"
8197,"JUDr.","Miroslav","Tyrner","",15201082,"Brno"
8198,"JUDr.","František","Liška","",10117083,"Brno"
8236,"JUDr.","Jiøí","Gottweis","",64331580,"Brno"
8248,"JUDr.","Radim","Bartonìk","",10541616,"Brno"
8298,"JUDr.","Libor","Rambousek","",66233950,"Brno"
8317,"JUDr.","Šárka","Vlašínová","",66237319,"Brno"
8330,"JUDr.","Vlasta","Bruknerová","",44075995,"Brno"
8331,"JUDr.","Ilona","Janèáøová","",66235251,"Brno"
8376,"JUDr.","Zuzana","Fìdorová","",66234778,"Brno"
8377,"JUDr.","Iveta","Ferdusová","",66234701,"Brno"
8380,"JUDr.","Zdeòka","Fikrová","",66234883,"Brno"
8414,"Doc.JUDr.","Zdeòka","Králíèková","Ph.D.",65348001,"Brno"
8428,"JUDr.","Patrik","Matyášek","Ph.D.",64331938,"Brno"
8473,"JUDr.","Petr","Valdhans","",42678030,"Brno"
8476,"JUDr.","Roman","Vanìk","Ph.D.",66235529,"Brno"
8477,"JUDr.","Eva","Vašíèková","",66237491,"Brno"
8506,"Mgr.","Petr","Šimèík","",61429511,"Brno"
8529,"JUDr.","Zdeòka","Koláøová","",64331911,"Brno"
8554,"JUDr.","Jana","Peclová","",66235308,"Brno"
8562,"Mgr.","Zdeòka","Sigmundová","",66237629,"Brno"
8566,"JUDr.","Danuše","Špaèková","",66237637,"Brno"
8576,"JUDr.","Milan","Zábr","",11480696,"Brno"
8582,"JUDr.","Aleš","Ondruš","",66237661,"Brno"
8594,"JUDr.","Milan","Baøina","",12422444,"Brno"
8625,"Mgr.","Helena","Musilová","",66245915,"Brno"
8630,"Mgr.","Pavel","Palatickı","",66245940,"Brno"
8659,"JUDr.","Jiøina","Surynková","",66246156,"Brno"
8699,"JUDr.Ing.","Lukáš","Prudil","Ph.D.",66247586,"Brno"
8708,"Mgr.","Michal","Vávra","",66247501,"Brno"
8716,"Mgr.","Monika","Hrtoòová","",66247616,"Brno"
8726,"JUDr.","Jana","Pejchalová","",66247691,"Brno"
8741,"Mgr.","Tomáš","Vybíral","",66247829,"Brno"
8768,"Mgr.","Milada","Blumaierová","",66248221,"Brno"
8774,"JUDr.","Jana","Hejlová","",66567301,"Brno"
8779,"Mgr.","Petr","Kocián","",60531355,"Brno"
8780,"JUDr. Bc.","Martin","Kulhánek","Ph.D.",45919470,"Brno"
8783,"Mgr.","Eva","Opluštilová","",47391537,"Brno"
8786,"Mgr.","Lenka","Ptáèková Resová","",66248302,"Brno"
8788,"Mgr.","Petr","Šívara","",66248329,"Brno"
8791,"Mgr.","Vladan","Vala","",66248345,"Brno"
8805,"Mgr. Ing.","Ludvík","Juøièka","",66248469,"Brno"
8837,"JUDr.","Marián","Kollár","",66248663,"Brno"
8842,"Mgr.","Bohuslav","Novák","",66248701,"Brno"
8846,"Mgr.","Marek","Škrášek","",67556663,"Brno"
8851,"Mgr.","Vít","Bureš","",66248779,"Brno"
8896,"Mgr.","Michal","Gruber","",66246466,"Brno"
8934,"Mgr.","Zdenìk","Berka","",66246938,"Brno"
8978,"Mgr.Ing.","Daniel","Kováøík","",16207467,"Brno"
8980,"Mgr.","Eva","Rotreklová","",66247268,"Brno"
9003,"JUDr.","Marek","Poøízka","Ph.D.",66565871,"Brno"
9094,"Mgr.","Zdenìk","Bièan","",65303946,"Brno"
9098,"JUDr.","Margita","Dostálová","",66249694,"Brno"
9101,"Mgr.","Tomáš","Gartšík","",66249708,"Brno"
9109,"JUDr.","Lenka","Macholánová","",67064604,"Brno"
9114,"Mgr.","Jiøí","Pospíšil","",68128339,"Brno"
9129,"Mgr.","Hana","Høebenáøová","",66249881,"Brno"
9148,"Mgr.","Libor","Valenta","",66250048,"Brno"
9182,"Mgr.","Martina","Dobešová","",66250625,"Brno"
9184,"JUDr. Ing.","Martin","Flora","Dr.",68623364,"Brno"
9189,"Mgr.","Daniel","Hrbáè","",65516672,"Brno"
9191,"Mgr.","Hynek","Jašek","",66250447,"Brno"
9199,"Mgr.","Miloš","Procházka","",66250501,"Brno"
9203,"JUDr.","Lada","Štarhová","",66250544,"Brno"
9207,"Mgr.","Vìra","Vlèková","",66250587,"Brno"
9215,"Mgr.","Zbynìk","Vanèura","",61429350,"Brno"
9216,"Mgr.","Pavel","Cikánek","",66250111,"Brno"
9217,"Mgr.","Vladimír","Dvoøáèek","",66250129,"Brno"
9253,"Mgr.","Radek","Zapletal","",66250871,"Brno"
9255,"JUDr.","Steve","Georges","",66250897,"Brno"
9284,"Mgr.","René","Zeisel","",66251257,"Brno"
9303,"JUDr.","Helena","Pilaøová","",66251401,"Brno"
9316,"Mgr.","Robert","Holfeuer","",60353791,"Brno"
9341,"Mgr.","Martin","Frank","",66251656,"Brno"
9367,"JUDr.","František","Marán","",66251923,"Brno"
9369,"JUDr.","Renáta","Svobodová","Ph.D.",66251940,"Brno"
9373,"JUDr.","Daniel","Burget","",68653433,"Brno"
9384,"JUDr. MUDr.","Jiøí","Odehnal","",12176397,"Brno"
9405,"Mgr.","Aleš","Krochmalnı","",66252202,"Brno"
9407,"Mgr.","Josef","Milichovskı","",66252229,"Brno"
9409,"Mgr.","David","Obenrauch","",66252245,"Brno"
9413,"Mgr.","Antonín","Šimeèek","",66252288,"Brno"
9417,"Mgr.","Lukáš","Wimìtal","",61449407,"Brno"
9421,"Mgr. Ing.","Milan","Chládek","",64282619,"Brno"
9422,"JUDr.","Alena","Kliková","",66252326,"Brno"
9443,"JUDr.","Stanislav","Irsák","",66252458,"Brno"
9446,"Mgr.","Pavel","Nádeníèek","",66252482,"Brno"
9450,"Mgr.","Zuzana","Zapletalová","",66252521,"Brno"
9491,"Mgr.","Marta","Hubková","",49759329,"Brno"
9514,"JUDr.","Martin","Klimo","",66253071,"Brno"
9516,"JUDr.","Petr","Kuèerák","",66253098,"Brno"
9519,"Mgr.","Jaroslav","Srba","",66253128,"Brno"
9521,"Mgr.","Vladimír","Štekl","",66253144,"Brno"
9526,"Mgr.","Jan","Krejsta","",66253209,"Brno"
9530,"JUDr.","Marie","Petráèková","",66253225,"Brno"
9542,"Mgr.","Martin","Bauer","",66253187,"Brno"
9545,"Mgr.","Aleš","Mrázek","",66253349,"Brno"
9550,"JUDr.","Marek","Hastík","",66253381,"Brno"
9603,"Mgr.","Barbora","Hlaváèová","",66253713,"Brno"
9622,"Mgr.","Veronika","Jermolajeva","",66253888,"Brno"
9632,"Mgr.","Bohumil","Petráš","",66254027,"Brno"
9633,"Mgr.","Roman","Stıblo","",66254035,"Brno"
9707,"Mgr.","Adam","Bezdìk","",66254361,"Brno"
9708,"JUDr.","Zdenìk","Bauer","",12182800,"Brno"
9714,"JUDr.","Dušan","Dvoøák","",66254370,"Brno"
9728,"JUDr.","Radana","Schreiberová","",66254477,"Brno"
9730,"JUDr.","Martin","Šmerda","",49929364,"Brno"
9731,"JUDr.","Pavel","Škvrna","",72299029,"Brno"
9754,"JUDr. Ing.","Pavel","Schreiber","",66254906,"Brno"
9756,"Mgr.","Zbynìk","Stavinoha","",66569273,"Brno"
9761,"Mgr.","Petr","Dokládal","",66254973,"Brno"
9782,"Mgr.","Josef","Bartonèík","",66255139,"Brno"
9814,"JUDr.","Martin","Pavelka","",66255333,"Brno"
9839,"Mgr.","Veronika","Neubauerová","",66255554,"Brno"
9865,"JUDr.","Pavla","Plašilová","",66255864,"Brno"
9871,"Mgr.","Libor","Burian","",66255911,"Brno"
9895,"JUDr.","Petr","Fiala","",66579368,"Brno"
9912,"Mgr.","Roman","Verešpej","",66256241,"Brno"
9913,"Mgr.","Jindøich","Skácel","",66256259,"Brno"
9923,"JUDr.","Jiøí","Kocáb","",66256356,"Brno"
9928,"JUDr.","Petr","Pospíšil","",49481240,"Brno"
9932,"Mgr.","Pavlína","Zámeèníková","",66256399,"Brno"
9940,"JUDr.","Tereza","Štìpánová","",66256461,"Brno"
9942,"Mgr.","Marta","Palínková","",40962091,"Brno"
9980,"Mgr. PhDr.","Petr","Fojtíèek","",72348682,"Brno"
9985,"Mgr.","Alena","Grüter","",66256771,"Brno"
9986,"Mgr.","Barbora","Leiterová","",65856295,"Brno"
10000,"JUDr.","Michaela","Vosecká Kleèková","",66256895,"Brno"
10003,"JUDr.","Juraj","Zemaník","",71329439,"Brno"
10005,"Mgr.","Michal","Dobeš","",42695589,"Brno"
10008,"JUDr.","Pavel","Fojta","",66256941,"Brno"
10016,"Mgr.","Jaroslav","Martének","",60583941,"Brno"
10026,"JUDr.","Lucie","Ševèíková","",66257051,"Brno"
10028,"Mgr.Ing.","Jakub","Šnajder","",68619286,"Brno"
10029,"Mgr.","Roman","Šteffel","",66257077,"Brno"
10033,"JUDr.","Markéta","Vaòková","",66257115,"Brno"
10043,"JUDr.","Martin","Frimmel","Ph.D.",66571758,"Brno"
10054,"Mgr.","Jiøina","Vaòková","",66257441,"Brno"
10060,"Mgr.","Daniel","Chmela","",66257492,"Brno"
10073,"JUDr.","Tomáš","Philippi","",66257603,"Brno"
10074,"Mgr.","Jiøí","Pernica","",66257611,"Brno"
10098,"JUDr.","Ludvík","Ševèík","ml.",71331620,"Brno"
10111,"JUDr.","Pavel","Knitl","",62086324,"Brno"
10112,"Mgr.","Eva","Kocmanová","",66257701,"Brno"
10163,"Mgr. Ing.","Milan","Šouba","",12703494,"Brno"
10172,"Mgr.","Antonín","Strouhal","",71330348,"Brno"
10174,"Mgr.Ing.","Antonín","Továrek","",71330429,"Brno"
10184,"Mgr.","Šárka","Blatná","",72315571,"Brno"
10185,"JUDr.","Magdaléna","Kollárová","",71329471,"Brno"
10199,"Mgr.","Miroslav","Klanica","",68653492,"Brno"
10220,"JUDr.","Romana","Luná","",71331638,"Brno"
10223,"JUDr. Mgr.","Lubomír","Procházka","",71331875,"Brno"
10226,"Mgr.","Robert","Rotrekl","",71329323,"Brno"
10250,"Mgr.","Martina","Kadaòková","",71330763,"Brno"
10313,"JUDr.","Jitka","Štìpánková","",71330054,"Brno"
10341,"Mgr.","Radovan","Indra","",71331654,"Brno"
10348,"Mgr.","Sofie","Pondikasová","",71329421,"Brno"
10352,"Mgr.","Radim","Strnad","",71329668,"Brno"
10361,"JUDr.","Zdenìk","Navrátil","",71330224,"Brno"
10362,"Mgr.","Tomáš","Pelíšek","",70455635,"Brno"
10375,"Mgr.","Zuzana","Matulová","",71331182,"Brno"
10459,"Mgr.","Vítìzslav","Jíra","",72447753,"Brno"
10470,"JUDr.","Jaroslav","Svoboda","",71331204,"Brno"
10471,"Mgr.","Jiøina","Svojanovská","",71331280,"Brno"
10474,"Mgr.","Ondøej","Adametz","",71329528,"Brno"
10477,"Mgr.","Jan","Burdych","",71331441,"Brno"
10496,"Mgr.","Ludvík","Sekanina","",47406844,"Brno"
10500,"Mgr.","Sabina","Burešová","",68198655,"Brno"
10501,"JUDr.","Roman","Hodoši","",71330810,"Brno"
10534,"Mgr.","Jan","Habanec","",68691891,"Brno"
10571,"Mgr.","Radana","Halšková","",71167854,"Brno"
10573,"Mgr.","František","Hynek","",71332910,"Brno"
10590,"Mgr.","Zdenìk","Brunclík","",71333797,"Brno"
10594,"Mgr.","Martin","Charvát","",62107241,"Brno"
10604,"Mgr.","Pavol","Riško","",71331964,"Brno"
10606,"Mgr.","Miloš","Švanda","",63597471,"Brno"
10607,"JUDr.","Jeronım","Tejc","",70408084,"Brno"
10612,"Mgr.","Jan","Hudák","",71332367,"Brno"
10620,"Mgr. Bc.","Pavel","Skøipec","",71332766,"Brno"
10637,"Mgr.","Lucie","Šmidáková","",71334203,"Brno"
10642,"Mgr.","Robert","Foll","MBA",16305540,"Brno"
10647,"Mgr.","Michal","Èoupek","",64306348,"Brno"
10649,"JUDr.","Milan","Golas","",71333410,"Brno"
10672,"JUDr.","Kateøina","Krejèiøíková","",71332065,"Brno"
10673,"Mgr.","Vladimír","Kyrych","",71332146,"Brno"
10675,"JUDr.","Radek","Mach","",71332308,"Brno"
10681,"Mgr.","Robert","Sedláèek","",68707070,"Brno"
10683,"Mgr.","Magdalena","Vašinková","",71332545,"Brno"
10688,"JUDr.","Lenka","Dörrová Èepková","",46317856,"Brno"
10694,"Mgr.","Milan","Kachlík","",71332537,"Brno"
10741,"Mgr.","Martin","Letocha","",71333835,"Brno"
10749,"Mgr.","Marta","Ptáèková","",71334475,"Brno"
10758,"Mgr. Ing.","Michal","Hebkı","",66803292,"Brno"
10761,"Mgr. Bc.","Kamila","Klvaèová","",72404213,"Brno"
10769,"Mgr.","Julie","Chocholová","",65852044,"Brno"
10771,"Mgr.","Marta","Hadravová","",71331999,"Brno"
10778,"Mgr.","Jitka","Mannsbartová","",71332324,"Brno"
10800,"Mgr.","Miroslav","Filipskı","",71333363,"Brno"
10808,"Mgr.","Vít","Reichmann","",71333762,"Brno"
10835,"JUDr.","Pavlína","Urbancová","",71332898,"Brno"
10836,"Mgr.","Eva","Grabarczyková","",71332979,"Brno"
10844,"JUDr.","Ondøej","Doleal","",71333614,"Brno"
10849,"Mgr.","Eva","Hilšerová","",71333932,"Brno"
10860,"JUDr.","Tomáš","Kalabus","",71334572,"Brno"
10872,"Mgr.","Petra","Thiel","",71457143,"Brno"
10875,"JUDr.","Markéta","Nìmcová","",71457381,"Brno"
10878,"JUDr.","Radek","Ondruš","",71457623,"Brno"
10885,"Mgr.","Martin","Polách","",71458182,"Brno"
10896,"Mgr.","Jakub","Sigmund","",71458743,"Brno"
10899,"Mgr.","Lucie","Stejskalová","",71458981,"Brno"
10902,"Mgr.","Jan","Šarman","",71456431,"Brno"
10912,"JUDr.","Vladimíra","Šùstková Zukalová","",71457151,"Brno"
10962,"Mgr.","Åubomír","Vdovec","",71457801,"Brno"
10966,"Mgr.","Petr","Boek","",71457968,"Brno"
10989,"Mgr.","Soòa","Bernardová","",71456694,"Brno"
10995,"prof. JUDr.","Jaroslav","Fenyk","Ph.D., DSc.",71457011,"Brno"
11001,"Mgr.","Hana","Schneiderová","",71457496,"Brno"
11004,"Mgr.","Martin","Pospíšil","",71457658,"Brno"
11013,"Mgr.","Lucie","Èernotová","",71458212,"Brno"
11036,"Mgr.","Michal","Sedláø","",71456465,"Brno"
11052,"Mgr.","Pavel","Bareš","",71457828,"Brno"
11061,"Mgr.","Kateøina","Širhalová","LL.M.",73117862,"Brno"
11085,"Mgr.","Olga","Králíková","",71456716,"Brno"
11100,"JUDr.","Jiøí","Navrátil","",60353881,"Brno"
11107,"Mgr.","Markéta","Janèurová","",71457674,"Brno"
11149,"Mgr.","Petr","Maršálek","",71457763,"Brno"
11150,"Mgr.","Václav","Mimránek","",71457844,"Brno"
11173,"Mgr.","Miloslav","Èejka","",65283953,"Brno"
11187,"Mgr.","Jiøí","Hruban","",71457691,"Brno"
11191,"Mgr.","Eva","Kantoøíková","",71457852,"Brno"
11253,"Mgr. Bc.","Ivo","Nejezchleb","",71464182,"Brno"
11261,"Mgr.","Denisa","Kozumplíková","",71462198,"Brno"
11281,"Mgr.","Simona","Hejdová","",71177663,"Brno"
11299,"Mgr.","Ivana","Rychnovská","",71464514,"Brno"
11315,"Mgr.","Marek","Novotnı","",66572274,"Brno"
11318,"Mgr.","Petr","Ošmera","",71462686,"Brno"
11325,"Mgr.","Bohumila","Goold","",71463003,"Brno"
11332,"Mgr.","Ludìk","Rùièka","",71463488,"Brno"
11334,"JUDr.","Kateøina","Sekaninová","",71463569,"Brno"
11342,"JUDr.","Martin","Svoboda","Ph.D.",71464123,"Brno"
11351,"Mgr.","Marcela","Trnková","",71461892,"Brno"
11372,"Mgr.","Oldøiška","Pavlíèková","",71463658,"Brno"
11377,"Mgr.","Jan","Rùièka","",71257985,"Brno"
11378,"Mgr.","Pavlína","Souèková","",71463976,"Brno"
11386,"JUDr.","Leona","Grumlíková","",66204046,"Brno"
11389,"JUDr.","Radek","Adámek","",68679751,"Brno"
11400,"Mgr.","Jana","Pantùèková","",71462384,"Brno"
11411,"Mgr.","Eva","Hnátková","",71463101,"Brno"
11450,"Mgr.","Vít","Palarèík","",64283640,"Brno"
11456,"Mgr.","Michal","Polák","",71463194,"Brno"
11457,"JUDr.","Jiøí","Poníil","",71463275,"Brno"
11465,"Mgr.","Michaela","Rotterová","",71463917,"Brno"
11471,"Mgr.","Robert","Scigiel","",71464395,"Brno"
11472,"JUDr.","Lumír","Schejbal","",46953001,"Brno"
11483,"JUDr.","Oldøich","Ševèík","",60356413,"Brno"
11484,"Mgr.","Leona","Hartman","",71462481,"Brno"
11489,"Mgr.","Pavel","Štembrok","",71462643,"Brno"
11495,"Mgr.","Jiøí","Táborskı","",71463046,"Brno"
